"id","ActivityDate","MVPASession"
"f4a6196c21","30/8/2019","[{""start"":368;""end"":374;""duration"":11};{""start"":690;""end"":691;""duration"":6};{""start"":1068;""end"":1076;""duration"":13};{""start"":1131;""end"":1133;""duration"":7};{""start"":1183;""end"":1198;""duration"":20};{""start"":1223;""end"":1226;""duration"":8};{""start"":1331;""end"":1332;""duration"":6}]"
"f4a6196c21","27/8/2019","[{""start"":384;""end"":386;""duration"":7};{""start"":590;""end"":593;""duration"":8};{""start"":1034;""end"":1035;""duration"":6}]"
"f4a6196c21","29/8/2019","[{""start"":631;""end"":634;""duration"":8};{""start"":722;""end"":725;""duration"":8};{""start"":785;""end"":787;""duration"":7};{""start"":1035;""end"":1042;""duration"":12};{""start"":1055;""end"":1074;""duration"":24}]"
"f4a6196c21","1/9/2019","[{""start"":561;""end"":562;""duration"":6};{""start"":872;""end"":874;""duration"":7};{""start"":1113;""end"":1121;""duration"":13}]"
"5352da9aee","29/8/2019","[{""start"":390;""end"":408;""duration"":23};{""start"":415;""end"":435;""duration"":25};{""start"":675;""end"":679;""duration"":9};{""start"":685;""end"":711;""duration"":31};{""start"":730;""end"":737;""duration"":12};{""start"":750;""end"":760;""duration"":15};{""start"":865;""end"":870;""duration"":10};{""start"":1005;""end"":1022;""duration"":22};{""start"":1085;""end"":1144;""duration"":64}]"
"5352da9aee","31/8/2019","[{""start"":510;""end"":514;""duration"":9};{""start"":535;""end"":536;""duration"":6};{""start"":565;""end"":569;""duration"":9};{""start"":575;""end"":590;""duration"":20};{""start"":615;""end"":626;""duration"":16};{""start"":1055;""end"":1060;""duration"":10};{""start"":1075;""end"":1137;""duration"":67};{""start"":1150;""end"":1306;""duration"":161}]"
"5352da9aee","30/8/2019","[{""start"":385;""end"":408;""duration"":28};{""start"":525;""end"":539;""duration"":19};{""start"":1015;""end"":1017;""duration"":7};{""start"":1095;""end"":1138;""duration"":48}]"
"5352da9aee","26/8/2019","[{""start"":1070;""end"":1071;""duration"":6};{""start"":1145;""end"":1177;""duration"":37};{""start"":1190;""end"":1199;""duration"":14};{""start"":1210;""end"":1214;""duration"":9};{""start"":1225;""end"":1228;""duration"":8}]"
"5352da9aee","28/8/2019","[{""start"":405;""end"":409;""duration"":9};{""start"":425;""end"":427;""duration"":7};{""start"":505;""end"":506;""duration"":6};{""start"":580;""end"":589;""duration"":14};{""start"":735;""end"":736;""duration"":6};{""start"":815;""end"":821;""duration"":11};{""start"":985;""end"":990;""duration"":10}]"
"5352da9aee","1/9/2019","[{""start"":570;""end"":588;""duration"":23};{""start"":595;""end"":679;""duration"":89};{""start"":800;""end"":805;""duration"":10}]"
"5352da9aee","27/8/2019","[{""start"":380;""end"":389;""duration"":14};{""start"":1080;""end"":1084;""duration"":9};{""start"":1135;""end"":1144;""duration"":14}]"
"e5ae56183b","26/8/2019","[{""start"":475;""end"":483;""duration"":13};{""start"":495;""end"":497;""duration"":7};{""start"":505;""end"":515;""duration"":15};{""start"":530;""end"":536;""duration"":11};{""start"":610;""end"":730;""duration"":125};{""start"":740;""end"":750;""duration"":15};{""start"":800;""end"":849;""duration"":54};{""start"":860;""end"":965;""duration"":110};{""start"":990;""end"":999;""duration"":14};{""start"":1030;""end"":1035;""duration"":10};{""start"":1055;""end"":1069;""duration"":19};{""start"":1170;""end"":1175;""duration"":10};{""start"":1185;""end"":1229;""duration"":49}]"
"e5ae56183b","27/8/2019","[{""start"":155;""end"":161;""duration"":11};{""start"":455;""end"":456;""duration"":6};{""start"":490;""end"":513;""duration"":28};{""start"":570;""end"":571;""duration"":6};{""start"":600;""end"":702;""duration"":107};{""start"":820;""end"":825;""duration"":10};{""start"":985;""end"":1004;""duration"":24};{""start"":1065;""end"":1066;""duration"":6};{""start"":1155;""end"":1169;""duration"":19};{""start"":1230;""end"":1286;""duration"":61};{""start"":1315;""end"":1335;""duration"":25};{""start"":1345;""end"":1373;""duration"":33}]"
"e5ae56183b","1/9/2019","[{""start"":465;""end"":493;""duration"":33};{""start"":515;""end"":804;""duration"":294};{""start"":865;""end"":866;""duration"":6};{""start"":885;""end"":890;""duration"":10};{""start"":910;""end"":925;""duration"":20};{""start"":935;""end"":1019;""duration"":89};{""start"":1036;""end"":1038;""duration"":7}]"
"e5ae56183b","28/8/2019","[{""start"":470;""end"":481;""duration"":16};{""start"":505;""end"":516;""duration"":16};{""start"":545;""end"":605;""duration"":65};{""start"":625;""end"":635;""duration"":15};{""start"":655;""end"":661;""duration"":11};{""start"":685;""end"":686;""duration"":6};{""start"":750;""end"":761;""duration"":16};{""start"":770;""end"":798;""duration"":33};{""start"":820;""end"":835;""duration"":20};{""start"":860;""end"":889;""duration"":34};{""start"":915;""end"":920;""duration"":10};{""start"":960;""end"":965;""duration"":10};{""start"":1060;""end"":1068;""duration"":13};{""start"":1200;""end"":1250;""duration"":55};{""start"":1265;""end"":1379;""duration"":119}]"
"e5ae56183b","29/8/2019","[{""start"":460;""end"":461;""duration"":6};{""start"":560;""end"":630;""duration"":75};{""start"":670;""end"":685;""duration"":20};{""start"":810;""end"":834;""duration"":29};{""start"":860;""end"":996;""duration"":141};{""start"":1010;""end"":1023;""duration"":18};{""start"":1135;""end"":1148;""duration"":18};{""start"":1155;""end"":1160;""duration"":10};{""start"":1185;""end"":1186;""duration"":6};{""start"":1210;""end"":1294;""duration"":89}]"
"e5ae56183b","30/8/2019","[{""start"":465;""end"":495;""duration"":35};{""start"":570;""end"":649;""duration"":84};{""start"":675;""end"":677;""duration"":7};{""start"":685;""end"":687;""duration"":7};{""start"":710;""end"":842;""duration"":137};{""start"":870;""end"":963;""duration"":98};{""start"":990;""end"":1004;""duration"":19};{""start"":1035;""end"":1036;""duration"":6};{""start"":1045;""end"":1046;""duration"":6};{""start"":1080;""end"":1090;""duration"":15};{""start"":1100;""end"":1102;""duration"":7};{""start"":1115;""end"":1123;""duration"":13};{""start"":1145;""end"":1150;""duration"":10};{""start"":1279;""end"":1281;""duration"":7};{""start"":1294;""end"":1301;""duration"":12}]"
"e5ae56183b","31/8/2019","[{""start"":465;""end"":470;""duration"":10};{""start"":485;""end"":498;""duration"":18};{""start"":540;""end"":663;""duration"":128};{""start"":680;""end"":702;""duration"":27};{""start"":745;""end"":746;""duration"":6};{""start"":795;""end"":796;""duration"":6};{""start"":855;""end"":868;""duration"":18};{""start"":890;""end"":1064;""duration"":179};{""start"":1070;""end"":1099;""duration"":34}]"
"a9771b6a67","27/8/2019","[{""start"":450;""end"":463;""duration"":18};{""start"":500;""end"":505;""duration"":10};{""start"":525;""end"":535;""duration"":15};{""start"":565;""end"":584;""duration"":24};{""start"":590;""end"":595;""duration"":10};{""start"":615;""end"":633;""duration"":23};{""start"":690;""end"":706;""duration"":21};{""start"":735;""end"":750;""duration"":20};{""start"":760;""end"":796;""duration"":41};{""start"":825;""end"":890;""duration"":70};{""start"":905;""end"":910;""duration"":10};{""start"":950;""end"":987;""duration"":42};{""start"":1225;""end"":1231;""duration"":11}]"
"a9771b6a67","26/8/2019","[{""start"":435;""end"":492;""duration"":62};{""start"":635;""end"":640;""duration"":10};{""start"":765;""end"":791;""duration"":31};{""start"":835;""end"":890;""duration"":60};{""start"":1195;""end"":1205;""duration"":15}]"
"a9771b6a67","30/8/2019","[{""start"":395;""end"":411;""duration"":21};{""start"":485;""end"":500;""duration"":20};{""start"":550;""end"":562;""duration"":17}]"
"a9771b6a67","28/8/2019","[{""start"":385;""end"":386;""duration"":6};{""start"":425;""end"":507;""duration"":87};{""start"":520;""end"":563;""duration"":48};{""start"":640;""end"":641;""duration"":6};{""start"":805;""end"":816;""duration"":16};{""start"":835;""end"":836;""duration"":6};{""start"":850;""end"":869;""duration"":24};{""start"":1130;""end"":1140;""duration"":15}]"
"a9771b6a67","31/8/2019","[{""start"":425;""end"":442;""duration"":22};{""start"":455;""end"":544;""duration"":94};{""start"":615;""end"":622;""duration"":12};{""start"":650;""end"":658;""duration"":13};{""start"":705;""end"":711;""duration"":11};{""start"":725;""end"":787;""duration"":67}]"
"a9771b6a67","29/8/2019","[{""start"":435;""end"":496;""duration"":66};{""start"":505;""end"":549;""duration"":49};{""start"":690;""end"":694;""duration"":9};{""start"":740;""end"":768;""duration"":33};{""start"":800;""end"":802;""duration"":7};{""start"":815;""end"":820;""duration"":10};{""start"":855;""end"":934;""duration"":84};{""start"":945;""end"":962;""duration"":22};{""start"":1125;""end"":1130;""duration"":10};{""start"":1205;""end"":1212;""duration"":12}]"
"5627497adf","29/8/2019","[{""start"":715;""end"":717;""duration"":7}]"
"5627497adf","30/8/2019","[{""start"":770;""end"":773;""duration"":8};{""start"":855;""end"":860;""duration"":10}]"
"5627497adf","27/8/2019","[{""start"":495;""end"":497;""duration"":7}]"
"5627497adf","26/8/2019","[{""start"":730;""end"":731;""duration"":6}]"
"d6e93f6caa","29/8/2019","[{""start"":1354;""end"":1369;""duration"":20};{""start"":1399;""end"":1409;""duration"":15}]"
"d6e93f6caa","30/8/2019","[{""start"":1153;""end"":1155;""duration"":7}]"
"d7b0581001","29/8/2019","[{""start"":433;""end"":490;""duration"":62};{""start"":500;""end"":506;""duration"":11};{""start"":530;""end"":531;""duration"":6};{""start"":543;""end"":544;""duration"":6};{""start"":599;""end"":609;""duration"":15};{""start"":642;""end"":647;""duration"":10};{""start"":681;""end"":699;""duration"":23};{""start"":751;""end"":784;""duration"":38};{""start"":844;""end"":846;""duration"":7};{""start"":856;""end"":886;""duration"":35};{""start"":895;""end"":911;""duration"":21};{""start"":921;""end"":937;""duration"":21};{""start"":950;""end"":951;""duration"":6};{""start"":963;""end"":980;""duration"":22};{""start"":1097;""end"":1100;""duration"":8};{""start"":1185;""end"":1190;""duration"":10};{""start"":1237;""end"":1289;""duration"":57};{""start"":1318;""end"":1357;""duration"":44};{""start"":1396;""end"":1397;""duration"":6}]"
"d7b0581001","30/8/2019","[{""start"":457;""end"":500;""duration"":48};{""start"":524;""end"":525;""duration"":6};{""start"":533;""end"":535;""duration"":7};{""start"":547;""end"":557;""duration"":15};{""start"":586;""end"":602;""duration"":21};{""start"":643;""end"":644;""duration"":6};{""start"":661;""end"":681;""duration"":25};{""start"":716;""end"":726;""duration"":15};{""start"":757;""end"":764;""duration"":12};{""start"":778;""end"":793;""duration"":20};{""start"":807;""end"":847;""duration"":45};{""start"":875;""end"":886;""duration"":16};{""start"":897;""end"":916;""duration"":24};{""start"":1040;""end"":1043;""duration"":8};{""start"":1051;""end"":1055;""duration"":9};{""start"":1109;""end"":1123;""duration"":19};{""start"":1129;""end"":1130;""duration"":6};{""start"":1174;""end"":1184;""duration"":15};{""start"":1238;""end"":1305;""duration"":72};{""start"":1335;""end"":1362;""duration"":32};{""start"":1369;""end"":1383;""duration"":19};{""start"":1397;""end"":1426;""duration"":34}]"
"d7b0581001","26/8/2019","[{""start"":453;""end"":498;""duration"":50};{""start"":515;""end"":519;""duration"":9};{""start"":535;""end"":539;""duration"":9};{""start"":547;""end"":550;""duration"":8};{""start"":593;""end"":599;""duration"":11};{""start"":653;""end"":667;""duration"":19};{""start"":688;""end"":697;""duration"":14};{""start"":704;""end"":709;""duration"":10};{""start"":738;""end"":740;""duration"":7};{""start"":785;""end"":789;""duration"":9};{""start"":801;""end"":834;""duration"":38};{""start"":874;""end"":875;""duration"":6};{""start"":893;""end"":895;""duration"":7};{""start"":964;""end"":968;""duration"":9};{""start"":977;""end"":983;""duration"":11};{""start"":1011;""end"":1012;""duration"":6};{""start"":1031;""end"":1034;""duration"":8};{""start"":1054;""end"":1073;""duration"":24};{""start"":1080;""end"":1084;""duration"":9};{""start"":1184;""end"":1190;""duration"":11};{""start"":1233;""end"":1286;""duration"":58};{""start"":1302;""end"":1316;""duration"":19};{""start"":1352;""end"":1394;""duration"":47};{""start"":1400;""end"":1406;""duration"":11}]"
"d7b0581001","28/8/2019","[{""start"":464;""end"":500;""duration"":41};{""start"":524;""end"":526;""duration"":7};{""start"":580;""end"":595;""duration"":20};{""start"":651;""end"":678;""duration"":32};{""start"":717;""end"":718;""duration"":6};{""start"":740;""end"":743;""duration"":8};{""start"":750;""end"":772;""duration"":27};{""start"":807;""end"":832;""duration"":30};{""start"":844;""end"":846;""duration"":7};{""start"":862;""end"":864;""duration"":7};{""start"":888;""end"":892;""duration"":9};{""start"":987;""end"":988;""duration"":6};{""start"":1019;""end"":1027;""duration"":13};{""start"":1159;""end"":1166;""duration"":12};{""start"":1181;""end"":1183;""duration"":7};{""start"":1218;""end"":1219;""duration"":6};{""start"":1236;""end"":1288;""duration"":57};{""start"":1329;""end"":1376;""duration"":52}]"
"d7b0581001","31/8/2019","[{""start"":455;""end"":490;""duration"":40};{""start"":499;""end"":509;""duration"":15};{""start"":518;""end"":549;""duration"":36};{""start"":556;""end"":560;""duration"":9};{""start"":569;""end"":642;""duration"":78};{""start"":657;""end"":669;""duration"":17};{""start"":796;""end"":814;""duration"":23};{""start"":847;""end"":912;""duration"":70};{""start"":930;""end"":1003;""duration"":78};{""start"":1009;""end"":1022;""duration"":18};{""start"":1041;""end"":1044;""duration"":8};{""start"":1054;""end"":1055;""duration"":6};{""start"":1077;""end"":1093;""duration"":21};{""start"":1174;""end"":1220;""duration"":51};{""start"":1226;""end"":1283;""duration"":62};{""start"":1300;""end"":1306;""duration"":11}]"
"d7b0581001","27/8/2019","[{""start"":435;""end"":446;""duration"":16};{""start"":458;""end"":486;""duration"":33};{""start"":502;""end"":508;""duration"":11};{""start"":515;""end"":587;""duration"":77};{""start"":654;""end"":661;""duration"":12};{""start"":689;""end"":698;""duration"":14};{""start"":717;""end"":733;""duration"":21};{""start"":757;""end"":761;""duration"":9};{""start"":819;""end"":836;""duration"":22};{""start"":843;""end"":846;""duration"":8};{""start"":892;""end"":910;""duration"":23};{""start"":918;""end"":940;""duration"":27};{""start"":1051;""end"":1090;""duration"":44};{""start"":1111;""end"":1113;""duration"":7};{""start"":1124;""end"":1132;""duration"":13};{""start"":1167;""end"":1171;""duration"":9};{""start"":1225;""end"":1275;""duration"":55};{""start"":1282;""end"":1295;""duration"":18};{""start"":1327;""end"":1335;""duration"":13};{""start"":1341;""end"":1359;""duration"":23};{""start"":1367;""end"":1393;""duration"":31};{""start"":1402;""end"":1411;""duration"":14}]"
"d7b0581001","1/9/2019","[{""start"":429;""end"":477;""duration"":53};{""start"":490;""end"":515;""duration"":30};{""start"":547;""end"":561;""duration"":19};{""start"":640;""end"":651;""duration"":16};{""start"":663;""end"":671;""duration"":13};{""start"":679;""end"":689;""duration"":15};{""start"":718;""end"":756;""duration"":43};{""start"":767;""end"":790;""duration"":28};{""start"":800;""end"":806;""duration"":11};{""start"":813;""end"":824;""duration"":16};{""start"":866;""end"":944;""duration"":83};{""start"":955;""end"":970;""duration"":20};{""start"":981;""end"":1005;""duration"":29};{""start"":1020;""end"":1037;""duration"":22};{""start"":1055;""end"":1076;""duration"":26};{""start"":1084;""end"":1087;""duration"":8};{""start"":1105;""end"":1114;""duration"":14};{""start"":1153;""end"":1155;""duration"":7};{""start"":1162;""end"":1188;""duration"":31};{""start"":1341;""end"":1342;""duration"":6};{""start"":1416;""end"":1422;""duration"":11}]"
"0616f1092c","31/8/2019","[{""start"":458;""end"":460;""duration"":7};{""start"":922;""end"":927;""duration"":10};{""start"":939;""end"":942;""duration"":8};{""start"":1185;""end"":1194;""duration"":14}]"
"0616f1092c","29/8/2019","[{""start"":427;""end"":429;""duration"":7};{""start"":440;""end"":442;""duration"":7};{""start"":618;""end"":619;""duration"":6};{""start"":628;""end"":629;""duration"":6};{""start"":708;""end"":715;""duration"":12};{""start"":726;""end"":727;""duration"":6};{""start"":754;""end"":755;""duration"":6};{""start"":823;""end"":831;""duration"":13};{""start"":844;""end"":848;""duration"":9};{""start"":902;""end"":908;""duration"":11};{""start"":1066;""end"":1084;""duration"":23};{""start"":1190;""end"":1191;""duration"":6}]"
"0616f1092c","27/8/2019","[{""start"":429;""end"":434;""duration"":10};{""start"":449;""end"":450;""duration"":6};{""start"":657;""end"":658;""duration"":6};{""start"":697;""end"":714;""duration"":22};{""start"":821;""end"":824;""duration"":8};{""start"":865;""end"":873;""duration"":13};{""start"":920;""end"":925;""duration"":10};{""start"":942;""end"":944;""duration"":7};{""start"":964;""end"":971;""duration"":12};{""start"":1067;""end"":1085;""duration"":23};{""start"":1199;""end"":1202;""duration"":8}]"
"0616f1092c","30/8/2019","[{""start"":423;""end"":427;""duration"":9};{""start"":437;""end"":439;""duration"":7};{""start"":451;""end"":488;""duration"":42};{""start"":528;""end"":529;""duration"":6};{""start"":631;""end"":633;""duration"":7};{""start"":754;""end"":757;""duration"":8};{""start"":802;""end"":807;""duration"":10};{""start"":917;""end"":926;""duration"":14};{""start"":942;""end"":949;""duration"":12};{""start"":966;""end"":967;""duration"":6};{""start"":1066;""end"":1084;""duration"":23};{""start"":1224;""end"":1226;""duration"":7}]"
"0616f1092c","26/8/2019","[{""start"":377;""end"":378;""duration"":6};{""start"":443;""end"":446;""duration"":8};{""start"":482;""end"":488;""duration"":11};{""start"":731;""end"":740;""duration"":14};{""start"":764;""end"":768;""duration"":9};{""start"":780;""end"":782;""duration"":7};{""start"":849;""end"":850;""duration"":6};{""start"":869;""end"":877;""duration"":13};{""start"":1047;""end"":1048;""duration"":6};{""start"":1067;""end"":1073;""duration"":11};{""start"":1083;""end"":1086;""duration"":8};{""start"":1246;""end"":1247;""duration"":6}]"
"0616f1092c","28/8/2019","[{""start"":426;""end"":439;""duration"":18};{""start"":449;""end"":454;""duration"":10};{""start"":809;""end"":810;""duration"":6};{""start"":822;""end"":856;""duration"":39};{""start"":907;""end"":911;""duration"":9};{""start"":965;""end"":975;""duration"":15};{""start"":1070;""end"":1078;""duration"":13};{""start"":1107;""end"":1117;""duration"":15}]"
"0616f1092c","1/9/2019","[{""start"":697;""end"":701;""duration"":9};{""start"":720;""end"":740;""duration"":25};{""start"":747;""end"":761;""duration"":19};{""start"":770;""end"":775;""duration"":10};{""start"":788;""end"":791;""duration"":8};{""start"":836;""end"":838;""duration"":7};{""start"":845;""end"":846;""duration"":6};{""start"":884;""end"":885;""duration"":6};{""start"":1027;""end"":1028;""duration"":6};{""start"":1145;""end"":1161;""duration"":21}]"
"aa7ee51bae","27/8/2019","[{""start"":349;""end"":356;""duration"":12};{""start"":390;""end"":408;""duration"":23};{""start"":415;""end"":420;""duration"":10}]"
"aa7ee51bae","28/8/2019","[{""start"":387;""end"":409;""duration"":27};{""start"":464;""end"":477;""duration"":18};{""start"":634;""end"":637;""duration"":8};{""start"":848;""end"":851;""duration"":8};{""start"":1131;""end"":1138;""duration"":12};{""start"":1148;""end"":1156;""duration"":13}]"
"aa7ee51bae","29/8/2019","[{""start"":356;""end"":362;""duration"":11};{""start"":389;""end"":408;""duration"":24};{""start"":430;""end"":431;""duration"":6};{""start"":995;""end"":998;""duration"":8}]"
"aa7ee51bae","26/8/2019","[{""start"":535;""end"":557;""duration"":27};{""start"":683;""end"":691;""duration"":13}]"
"fa916a986b","31/8/2019","[{""start"":730;""end"":733;""duration"":8};{""start"":785;""end"":786;""duration"":6};{""start"":795;""end"":814;""duration"":24};{""start"":865;""end"":888;""duration"":28};{""start"":895;""end"":905;""duration"":15};{""start"":1120;""end"":1169;""duration"":54};{""start"":1175;""end"":1184;""duration"":14};{""start"":1220;""end"":1221;""duration"":6}]"
"fa916a986b","26/8/2019","[{""start"":435;""end"":440;""duration"":10};{""start"":470;""end"":473;""duration"":8};{""start"":705;""end"":717;""duration"":17};{""start"":750;""end"":761;""duration"":16};{""start"":870;""end"":906;""duration"":41};{""start"":995;""end"":1028;""duration"":38};{""start"":1045;""end"":1056;""duration"":16}]"
"fa916a986b","1/9/2019","[{""start"":705;""end"":708;""duration"":8};{""start"":760;""end"":811;""duration"":56};{""start"":845;""end"":865;""duration"":25};{""start"":880;""end"":881;""duration"":6};{""start"":1025;""end"":1028;""duration"":8};{""start"":1035;""end"":1055;""duration"":25};{""start"":1075;""end"":1080;""duration"":10};{""start"":1090;""end"":1095;""duration"":10};{""start"":1205;""end"":1233;""duration"":33}]"
"fa916a986b","28/8/2019","[{""start"":560;""end"":599;""duration"":44};{""start"":675;""end"":693;""duration"":23};{""start"":1135;""end"":1136;""duration"":6}]"
"e80338d663","30/8/2019","[{""start"":779;""end"":782;""duration"":8};{""start"":1104;""end"":1112;""duration"":13};{""start"":1188;""end"":1189;""duration"":6}]"
"e80338d663","27/8/2019","[{""start"":776;""end"":781;""duration"":10}]"
"e80338d663","31/8/2019","[{""start"":1116;""end"":1122;""duration"":11}]"
"e80338d663","26/8/2019","[{""start"":616;""end"":622;""duration"":11};{""start"":643;""end"":649;""duration"":11};{""start"":670;""end"":677;""duration"":12};{""start"":726;""end"":727;""duration"":6};{""start"":755;""end"":757;""duration"":7};{""start"":1063;""end"":1065;""duration"":7}]"
"e80338d663","29/8/2019","[{""start"":534;""end"":536;""duration"":7};{""start"":730;""end"":731;""duration"":6};{""start"":1342;""end"":1348;""duration"":11}]"
"e80338d663","28/8/2019","[{""start"":626;""end"":627;""duration"":6};{""start"":830;""end"":832;""duration"":7};{""start"":848;""end"":850;""duration"":7}]"
"e80338d663","1/9/2019","[{""start"":740;""end"":746;""duration"":11};{""start"":862;""end"":868;""duration"":11}]"
"0da1c54f6f","1/9/2019","[{""start"":462;""end"":500;""duration"":43};{""start"":506;""end"":525;""duration"":24};{""start"":546;""end"":547;""duration"":6};{""start"":578;""end"":579;""duration"":6};{""start"":669;""end"":677;""duration"":13};{""start"":717;""end"":718;""duration"":6};{""start"":848;""end"":850;""duration"":7};{""start"":885;""end"":888;""duration"":8};{""start"":909;""end"":911;""duration"":7};{""start"":1348;""end"":1350;""duration"":7};{""start"":1410;""end"":1412;""duration"":7};{""start"":1436;""end"":1437;""duration"":6}]"
"0da1c54f6f","26/8/2019","[{""start"":529;""end"":532;""duration"":8};{""start"":844;""end"":847;""duration"":8};{""start"":1227;""end"":1251;""duration"":29}]"
"0da1c54f6f","27/8/2019","[{""start"":415;""end"":417;""duration"":7};{""start"":441;""end"":445;""duration"":9};{""start"":459;""end"":462;""duration"":8};{""start"":519;""end"":524;""duration"":10};{""start"":777;""end"":778;""duration"":6};{""start"":1170;""end"":1177;""duration"":12};{""start"":1202;""end"":1211;""duration"":14};{""start"":1344;""end"":1345;""duration"":6};{""start"":1372;""end"":1373;""duration"":6};{""start"":1381;""end"":1383;""duration"":7}]"
"0da1c54f6f","31/8/2019","[{""start"":45;""end"":51;""duration"":11};{""start"":438;""end"":461;""duration"":28};{""start"":474;""end"":506;""duration"":37}]"
"604af4364a","31/8/2019","[{""start"":635;""end"":638;""duration"":8};{""start"":740;""end"":745;""duration"":10}]"
"604af4364a","26/8/2019","[{""start"":880;""end"":882;""duration"":7}]"
"604af4364a","28/8/2019","[{""start"":1145;""end"":1147;""duration"":7}]"
"604af4364a","1/9/2019","[{""start"":570;""end"":583;""duration"":18};{""start"":680;""end"":694;""duration"":19};{""start"":775;""end"":783;""duration"":13};{""start"":810;""end"":815;""duration"":10};{""start"":930;""end"":931;""duration"":6};{""start"":1065;""end"":1074;""duration"":14}]"
"604af4364a","27/8/2019","[{""start"":510;""end"":519;""duration"":14};{""start"":535;""end"":537;""duration"":7};{""start"":890;""end"":898;""duration"":13}]"
"604af4364a","29/8/2019","[{""start"":470;""end"":480;""duration"":15};{""start"":735;""end"":740;""duration"":10};{""start"":760;""end"":765;""duration"":10};{""start"":1130;""end"":1135;""duration"":10};{""start"":1145;""end"":1151;""duration"":11};{""start"":1165;""end"":1174;""duration"":14}]"
"604af4364a","30/8/2019","[{""start"":1045;""end"":1050;""duration"":10};{""start"":1130;""end"":1131;""duration"":6}]"
"b2baf25506","27/8/2019","[{""start"":351;""end"":357;""duration"":11};{""start"":417;""end"":422;""duration"":10};{""start"":464;""end"":467;""duration"":8};{""start"":527;""end"":529;""duration"":7};{""start"":722;""end"":725;""duration"":8};{""start"":796;""end"":797;""duration"":6};{""start"":824;""end"":832;""duration"":13};{""start"":1141;""end"":1142;""duration"":6};{""start"":1181;""end"":1186;""duration"":10};{""start"":1282;""end"":1306;""duration"":29}]"
"b2baf25506","26/8/2019","[{""start"":350;""end"":359;""duration"":14};{""start"":389;""end"":390;""duration"":6};{""start"":418;""end"":421;""duration"":8};{""start"":474;""end"":477;""duration"":8};{""start"":487;""end"":490;""duration"":8};{""start"":521;""end"":529;""duration"":13};{""start"":737;""end"":738;""duration"":6};{""start"":770;""end"":772;""duration"":7};{""start"":847;""end"":851;""duration"":9};{""start"":1135;""end"":1138;""duration"":8};{""start"":1257;""end"":1258;""duration"":6};{""start"":1303;""end"":1315;""duration"":17}]"
"b2baf25506","30/8/2019","[{""start"":349;""end"":363;""duration"":19};{""start"":523;""end"":543;""duration"":25};{""start"":813;""end"":816;""duration"":8};{""start"":863;""end"":866;""duration"":8};{""start"":928;""end"":932;""duration"":9};{""start"":1113;""end"":1116;""duration"":8};{""start"":1162;""end"":1166;""duration"":9};{""start"":1239;""end"":1240;""duration"":6};{""start"":1252;""end"":1254;""duration"":7};{""start"":1276;""end"":1290;""duration"":19};{""start"":1352;""end"":1353;""duration"":6}]"
"b2baf25506","1/9/2019","[{""start"":0;""end"":5;""duration"":10};{""start"":404;""end"":426;""duration"":27};{""start"":637;""end"":638;""duration"":6};{""start"":700;""end"":714;""duration"":19};{""start"":731;""end"":741;""duration"":15};{""start"":818;""end"":819;""duration"":6};{""start"":1044;""end"":1046;""duration"":7};{""start"":1094;""end"":1095;""duration"":6};{""start"":1166;""end"":1172;""duration"":11};{""start"":1193;""end"":1195;""duration"":7};{""start"":1289;""end"":1290;""duration"":6};{""start"":1349;""end"":1353;""duration"":9};{""start"":1364;""end"":1379;""duration"":20};{""start"":1403;""end"":1406;""duration"":8}]"
"b2baf25506","31/8/2019","[{""start"":1;""end"":23;""duration"":27};{""start"":434;""end"":461;""duration"":32};{""start"":557;""end"":559;""duration"":7};{""start"":649;""end"":653;""duration"":9};{""start"":698;""end"":703;""duration"":10};{""start"":726;""end"":734;""duration"":13};{""start"":742;""end"":748;""duration"":11};{""start"":889;""end"":894;""duration"":10};{""start"":987;""end"":994;""duration"":12};{""start"":1009;""end"":1019;""duration"":15};{""start"":1093;""end"":1095;""duration"":7};{""start"":1103;""end"":1108;""duration"":10};{""start"":1138;""end"":1155;""duration"":22};{""start"":1167;""end"":1185;""duration"":23};{""start"":1193;""end"":1201;""duration"":13};{""start"":1379;""end"":1398;""duration"":24};{""start"":1435;""end"":1439;""duration"":9}]"
"b2baf25506","28/8/2019","[{""start"":352;""end"":360;""duration"":13};{""start"":371;""end"":372;""duration"":6};{""start"":420;""end"":421;""duration"":6};{""start"":493;""end"":494;""duration"":6};{""start"":1266;""end"":1271;""duration"":10};{""start"":1353;""end"":1359;""duration"":11}]"
"b2baf25506","29/8/2019","[{""start"":350;""end"":362;""duration"":17};{""start"":368;""end"":374;""duration"":11};{""start"":417;""end"":424;""duration"":12};{""start"":494;""end"":500;""duration"":11};{""start"":807;""end"":809;""duration"":7};{""start"":1302;""end"":1313;""duration"":16}]"
"e54bb18a6c","26/8/2019","[{""start"":250;""end"":255;""duration"":10};{""start"":400;""end"":433;""duration"":38};{""start"":445;""end"":487;""duration"":47};{""start"":515;""end"":529;""duration"":19};{""start"":580;""end"":595;""duration"":20};{""start"":605;""end"":610;""duration"":10};{""start"":660;""end"":671;""duration"":16};{""start"":705;""end"":814;""duration"":114};{""start"":960;""end"":983;""duration"":28}]"
